Sample,Plate,Row,Column,LABID,Miseq.num,tot.reads,tot.aligned.reads,median.aligned.reads.per.loc,gt.10.aligned,gt.20.aligned,X..on.target,AnimalID,Duplicate1,Duplicate2,Duplicate3,Herd,all.2021.data.herds,SEX.x,HAP,mito.haps,USE.x,GTseq.stratum,Optimization.sample,Main.run,Latitude.x,Longitude.x,YR.x,SOURCE.x,Contact,Notes,Permission.requested,Permission.received,Photo.Need.permission,Photo.Have.permission,FIELDID,Animal_ID,SOURCE.y,Collection_Method,CONTACT_NAME,Organization,Label,LAB,SpCode,SpType,Species_Type,SpName,Genus,Species,CommonName,USE.y,Restrict_Description,YR.y,MO,DA,Location,City,Island,County,State,Country,Latitude.y,Latitude_Precision,Latitude_Precision_Unit,Longitude.y,Longitude_Precision,Longitude_Precision_Unit,OBasin,Ocean_Basin,SEX.y,Gender_Determination,ACCESSIONDATE,GENBANK.,GENBANK1,GENBANK2,GENBANK3,COMMENTS,Record_Creation_Date,Edit_User,Edit_Date
z0196753_Mnov_MS51_n0028600_R1.fastq.gz,8,D,5,z0196753,28600,71230,67906,152.5,350,342,0.953,196753,196771,NA,NA,NA,SMX,F,F2,NA,CCES,SMX,NA,x,37.7507,-122.6172,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,WW Cabo,CRC-20180823-ZIP-06,176051,BIOPSY-SWFSC-CCES,BIOPSY (PROJECTILE),NA,NA,NA,ARC,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Donator requested that PI request permission to use in study,2018,8,23,,,,,,UNITED STATES OF AMERICA,37.7507,1e-04,DEGREE,-122.6172,1e-04,DEGREE,1,North Pacific,F,Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.,1/30/19 0:00,NA,NA,NA,NA,,1/30/19 15:12,Dan Prosperi,9/17/21 8:04
z0196760_Mnov_MS51_n0028601_R1.fastq.gz,8,E,5,z0196760,28601,84471,77880,183.5,357,348,0.922,196760,NA,NA,NA,NA,SMX,F,E1_E11,NA,CCES,SMX,NA,x,37.9217,-122.8707,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,WW Cabo,CRC-20180823-ZIP-13,176058,BIOPSY-SWFSC-CCES,BIOPSY (PROJECTILE),NA,NA,NA,ARC,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Donator requested that PI request permission to use in study,2018,8,23,,,,,,UNITED STATES OF AMERICA,37.9217,1e-04,DEGREE,-122.8707,1e-04,DEGREE,1,North Pacific,F,Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.,1/30/19 0:00,NA,NA,NA,NA,,1/30/19 15:12,Dan Prosperi,9/17/21 8:04
z0196792_Mnov_MS51_n0028602_R1.fastq.gz,8,F,5,z0196792,28602,2615,1041,0,2,1,0.398,196792,NA,NA,NA,NA,SMX,M,F3,NA,CCES,SMX,NA,x,36.7696,-121.855,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Katherina,CRC-20180829-ZIP-03,176090,BIOPSY-CASCADIA,BIOPSY (PROJECTILE),NA,NA,NA,ARC,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Donator requested that PI request permission to use in study,2018,8,29,,,,,,UNITED STATES OF AMERICA,36.7696,1e-04,DEGREE,-121.855,0.001,DEGREE,1,North Pacific,M,Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.,1/30/19 0:00,NA,NA,NA,NA,,1/30/19 15:12,Dan Prosperi,9/17/21 8:04
z0196795_Mnov_MS51_n0028603_R1.fastq.gz,8,G,5,z0196795,28603,77919,64802,88,333,302,0.832,196795,NA,NA,NA,NA,SMX,M,F2,NA,CCES,SMX,NA,x,36.771,-121.861,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Katherina,CRC-20180829-ZIP-06,176093,BIOPSY-CASCADIA,BIOPSY (PROJECTILE),NA,NA,NA,ARC,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Donator requested that PI request permission to use in study,2018,8,29,,,,,,UNITED STATES OF AMERICA,36.771,0.001,DEGREE,-121.861,0.001,DEGREE,1,North Pacific,M,Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.,1/30/19 0:00,NA,NA,NA,NA,,1/30/19 15:12,Dan Prosperi,9/17/21 8:04
z0196822_Mnov_MS51_n0028604_R1.fastq.gz,8,H,5,z0196822,28604,105972,102343,250.5,359,350,0.966,196822,NA,NA,NA,NA,SMX,F,F2,NA,CCES,SMX,NA,x,36.7956,-121.8059,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Nico,CRC-20180906-MUS-47,176120,BIOPSY-CASCADIA,BIOPSY (PROJECTILE),NA,NA,NA,ARC,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Donator requested that PI request permission to use in study,2018,9,6,,,,,,UNITED STATES OF AMERICA,36.7956,1e-04,DEGREE,-121.8059,1e-04,DEGREE,1,North Pacific,F,Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.,1/30/19 0:00,NA,NA,NA,NA,,1/30/19 15:12,Dan Prosperi,9/17/21 8:04
z0196823_Mnov_MS51_n0028605_R1.fastq.gz,8,A,6,z0196823,28605,109357,104215,260,358,354,0.953,196823,196827,NA,NA,NA,SMX,M,E1_E11,NA,CCES,SMX,NA,x,36.8014,-121.8101,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,"Nico, FIBB",CRC-20180906-MUS-52,176121,BIOPSY-CASCADIA,BIOPSY (PROJECTILE),NA,NA,NA,ARC,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Donator requested that PI request permission to use in study,2018,9,6,,,,,,UNITED STATES OF AMERICA,36.8014,1e-04,DEGREE,-121.8101,1e-04,DEGREE,1,North Pacific,M,Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.,1/30/19 0:00,NA,NA,NA,NA,,1/30/19 15:12,Dan Prosperi,9/17/21 8:04
z0197664_Mnov_MS51_n0028607_R1.fastq.gz,8,C,6,z0197664,28607,2306,1028,0,2,1,0.446,197664,NA,NA,NA,NA,SMX,M,E10,NA,CCES,SMX,NA,x,36.6491,-121.9762,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,"Nico, FIBB",CRC-20181002-MUS-53,176970,BIOPSY-CASCADIA,BIOPSY (PROJECTILE),NA,NA,NA,ARC,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Donator requested that PI request permission to use in study,2018,10,2,,,,,CALIFORNIA,UNITED STATES OF AMERICA,36.6491,1e-04,DEGREE,-121.9762,1e-04,DEGREE,1,North Pacific,M,Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.,6/4/19 0:00,NA,NA,NA,NA,,6/4/19 17:40,Dan Prosperi,9/17/21 8:04
z0197682_Mnov_MS51_n0028608_R1.fastq.gz,8,D,6,z0197682,28608,392,273,0,0,0,0.696,197682,NA,NA,NA,NA,SMX,M,E1_E11,NA,CCES,SMX,NA,x,37.4745,-122.5436,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,"Nico, FIBB",CRC-20181021-MUS-04,176988,BIOPSY-CASCADIA,BIOPSY (PROJECTILE),NA,NA,NA,ARC,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Donator requested that PI request permission to use in study,2018,10,21,,,,,CALIFORNIA,UNITED STATES OF AMERICA,37.4745,1e-04,DEGREE,-122.5436,1e-04,DEGREE,1,North Pacific,M,Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.,6/4/19 0:00,NA,NA,NA,NA,Subsample - Skin Only,6/4/19 17:40,Dan Prosperi,9/17/21 8:04
z0056389_Mnov_MS51_n0028508_R1.fastq.gz,3,H,5,z0056389,28508,30926,24072,12,197,140,0.778,56389,NA,NA,NA,CentAm,CentAm,F,E4,MnMito22,ddRAD.CentAm,CentAm,x,x,10.766666,-85.683333,2005,BIOPSY-COSTA RICA-SPLASH,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - collected in CentAm,CRC050310-1AB,213617,BIOPSY-COSTA RICA-SPLASH,BIOPSY (PROJECTILE),NA,NA,NA,BLT,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Permission to use in 'stress' or SPLASH research only - see letter w/ data,2005,3,10,,,,,,COSTA RICA,10.766666,1,Minute,-85.683333,1,Minute,1,North Pacific,U,,7/19/06 0:00,NA,NA,NA,NA,"LOAN 172 BAKER,Other Field ID:MN2, SKIN TO WORTHY LAB FOR ISOTOPES",5/31/12 16:13,Dan Prosperi,9/17/21 8:04
z0056391_Mnov_MS51_n0028509_R1.fastq.gz,3,A,6,z0056391,28509,64951,59076,147,360,351,0.91,56391,NA,NA,NA,CentAm,CentAm,M,F2,MnMito29,ddRAD.CentAm,CentAm,x,x,8.716666,-83.816666,2005,BIOPSY-COSTA RICA-SPLASH,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - collected in CentAm,CRC050118-2,213619,BIOPSY-COSTA RICA-SPLASH,BIOPSY (PROJECTILE),NA,NA,NA,BLT,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Permission to use in 'stress' or SPLASH research only - see letter w/ data,2005,1,18,,,,,,COSTA RICA,8.716666,1,Minute,-83.816666,1,Minute,1,North Pacific,U,,7/19/06 0:00,NA,NA,NA,NA,"LOAN 172 BAKER,Other Field ID:MN ES, SKIN TO WORTHY LAB FOR ISOTOPES",5/31/12 16:13,Dan Prosperi,9/17/21 8:04
z0040334_Mnov_MS51_n0028553_R1.fastq.gz,3,E,11,z0040334,28553,77385,73283,163,355,341,0.947,40334,NA,NA,NA,NA,HI,M,Aplus,NA,ddRAD.HI,HI,x,x,20.783333,-156.733333,2004,BIOPSY-HIHWNMS,Dave Mattila,NA,NA,NA,NA,NA - not assigned to herd,TDI-072-04,204720,BIOPSY-HIHWNMS,BIOPSY (PROJECTILE),NA,NA,NA,KMR,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Permission to use in 'stress' or SPLASH research only - see letter w/ data,2004,3,7,,,Maui,,HAWAII,UNITED STATES OF AMERICA,20.783333,1,Minute,-156.733333,1,Minute,1,North Pacific,M,Molecular determination by another lab.,5/17/04 0:00,NA,NA,NA,NA,"SIGHT#2, LOAN 172 TO BAKER",5/31/12 16:09,Dan Prosperi,9/17/21 8:04
z0040345_Mnov_MS51_n0028554_R1.fastq.gz,3,F,11,z0040345,28554,63869,60328,135,355,340,0.945,40345,NA,NA,NA,NA,HI,M,Aplus,NA,ddRAD.HI,HI,x,x,20.8,-156.716666,2004,BIOPSY-HIHWNMS,Dave Mattila,NA,NA,NA,NA,NA - not assigned to herd,TDI-084-04,204731,BIOPSY-HIHWNMS,BIOPSY (PROJECTILE),NA,NA,NA,KMR,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Permission to use in 'stress' or SPLASH research only - see letter w/ data,2004,3,10,,,Maui,,HAWAII,UNITED STATES OF AMERICA,20.8,1,Minute,-156.716666,1,Minute,1,North Pacific,M,Molecular determination by another lab.,5/17/04 0:00,NA,NA,NA,NA,"SIGHT#5, LOAN 172 TO BAKER",5/31/12 16:09,Dan Prosperi,9/17/21 8:04
z0040363_Mnov_MS51_n0028555_R1.fastq.gz,3,G,11,z0040363,28555,27877,24796,46,325,278,0.889,40363,NA,NA,NA,NA,HI,M,Aminus,NA,ddRAD.HI,HI,x,x,20.8,-156.733333,2004,BIOPSY-HIHWNMS,Dave Mattila,NA,NA,NA,NA,NA - not assigned to herd,TDI-106-04,204749,BIOPSY-HIHWNMS,BIOPSY (PROJECTILE),NA,NA,NA,KMR,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Permission to use in 'stress' or SPLASH research only - see letter w/ data,2004,3,23,,,Maui,,HAWAII,UNITED STATES OF AMERICA,20.8,1,Minute,-156.733333,1,Minute,1,North Pacific,M,Molecular determination by another lab.,5/17/04 0:00,NA,NA,NA,NA,"SIGHT#3A, LOAN 172 TO BAKER",5/31/12 16:09,Dan Prosperi,9/17/21 8:04
z0040345_Mnov_MS51_n0028564_R1.fastq.gz,3,H,12,z0040345,28564,25423,18669,35,316,246,0.734,40345,NA,NA,NA,NA,HI,M,Aplus,NA,ddRAD.HI,HI,x,x,20.8,-156.716666,2004,BIOPSY-HIHWNMS,Dave Mattila,NA,NA,NA,NA,NA - not assigned to herd,TDI-084-04,204731,BIOPSY-HIHWNMS,BIOPSY (PROJECTILE),NA,NA,NA,KMR,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Permission to use in 'stress' or SPLASH research only - see letter w/ data,2004,3,10,,,Maui,,HAWAII,UNITED STATES OF AMERICA,20.8,1,Minute,-156.716666,1,Minute,1,North Pacific,M,Molecular determination by another lab.,5/17/04 0:00,NA,NA,NA,NA,"SIGHT#5, LOAN 172 TO BAKER",5/31/12 16:09,Dan Prosperi,9/17/21 8:04
z0011944_Mnov_MS51_n0028451_R1.fastq.gz,2,G,10,z0011944,28451,133570,123620,298.5,361,354,0.926,11944,NA,NA,NA,CentAm,CentAm,F,H35,MnMito45N,mito,CentAm,NA,x,9.083333,-84.983333,1998,BIOPSY-SWFSC-SPAM,Tim,NA,Not required per Kelly,NA,NA,NA - collected in CentAm,DSJ980903.20,191007,BIOPSY-SWFSC-SPAM,BIOPSY (PROJECTILE),NA,NA,NA,T_G,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,N,,1998,9,3,,,,,,COSTA RICA,9.083333,1,Minute,-84.983333,1,Minute,1,North Pacific,U,,,NA,NA,NA,NA,LOAN 139,5/31/12 16:01,Dan Prosperi,9/17/21 8:04
z0016578_Mnov_MS51_n0028452_R1.fastq.gz,2,H,10,z0016578,28452,55356,47425,64.5,307,276,0.857,16578,NA,NA,NA,MixCMB,CentAm,M,E4,MnMito22,mito,CentAm,NA,x,NA,NA,2000,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,CRC-00-06-02-2,193756,BIOPSY-CASCADIA,BIOPSY (PROJECTILE),NA,NA,NA,SJC,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Donator requested that PI request permission to use in study,2000,6,2,N COAST,,,,WASHINGTON,UNITED STATES OF AMERICA,NA,NA,,NA,NA,,1,North Pacific,M,Molecular determination by another lab.,7/20/00 0:00,NA,NA,NA,NA,LOAN 151,5/31/12 16:02,Dan Prosperi,9/17/21 8:04
z0018264_Mnov_MS51_n0028453_R1.fastq.gz,2,A,11,z0018264,28453,92835,83427,205.5,361,359,0.899,18264,NA,NA,NA,CentAm,CentAm,M,H36,MnMito46,mito,CentAm,x,x,7.85,-82.5,2000,BIOPSY-SWFSC-STAR00,Lisa,NA,Not required per Kelly,NA,NA,NA - collected in CentAm,DSJ001006.06,194563,BIOPSY-SWFSC-STAR00,BIOPSY (PROJECTILE),NA,NA,NA,ARC,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,N,,2000,10,6,,,,,,PANAMA,7.85,1,Minute,-82.5,1,Minute,1,North Pacific,U,,12/21/00 0:00,NA,NA,NA,NA,LOAN 139,5/31/12 16:02,Dan Prosperi,9/17/21 8:04
z0029829_Mnov_MS51_n0028454_R1.fastq.gz,2,B,11,z0029829,28454,60570,56323,88.5,332,305,0.93,29829,NA,NA,NA,CentAm,CentAm,F,E1,MnMito08,mito,CentAm,NA,x,44.25,-124.55,2002,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,CRC-020907-5A,199066,BIOPSY-CASCADIA,BIOPSY (PROJECTILE),NA,NA,NA,ARC,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Donator requested that PI request permission to use in study,2002,9,7,,,,,OREGON,UNITED STATES OF AMERICA,44.25,1,Minute,-124.55,1,Minute,1,North Pacific,F,Molecular determination by another lab.,11/8/02 0:00,NA,NA,NA,NA,"JAC 31/11,12,19, LOAN 151",5/31/12 16:06,Dan Prosperi,9/17/21 8:04
z0029863_Mnov_MS51_n0028456_R1.fastq.gz,2,D,11,z0029863,28456,13401,6110,12,215,100,0.456,29863,51894,NA,NA,CentAm,CentAm,M,F2,MnMito29,mito,CentAm,NA,x,34.116666,-120.2,2002,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,CRC-021030-1A&B,199100,BIOPSY-CASCADIA,BIOPSY (PROJECTILE),NA,NA,NA,ARC,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Donator requested that PI request permission to use in study,2002,10,30,SBC,,,,CALIFORNIA,UNITED STATES OF AMERICA,34.116666,1,Minute,-120.2,1,Minute,1,North Pacific,M,Molecular determination by another lab.,11/8/02 0:00,NA,NA,NA,NA,"TEC 57/31-36?, Not sure if IDd is biopsied whale; Blubber separated, LN 131",5/31/12 16:06,Dan Prosperi,9/17/21 8:04
z0029867_Mnov_MS51_n0028458_R1.fastq.gz,2,F,11,z0029867,28458,296,80,0,0,0,0.27,29867,NA,NA,NA,CentAm,CentAm,M,F2,MnMito29,mito,CentAm,NA,x,32.666666,-119.166666,2002,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,CRC-021103-1A&B,199104,BIOPSY-CASCADIA,BIOPSY (PROJECTILE),NA,NA,NA,ARC,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Donator requested that PI request permission to use in study,2002,11,1,SCA,,,,CALIFORNIA,UNITED STATES OF AMERICA,32.666666,1,Minute,-119.166666,1,Minute,1,North Pacific,M,Molecular determination by another lab.,11/8/02 0:00,NA,NA,NA,NA,"TEC 61/22; Blubber separated, LOAN 131",5/31/12 16:06,Dan Prosperi,9/17/21 8:04
z0037611_Mnov_MS51_n0028459_R1.fastq.gz,2,G,11,z0037611,28459,44930,3977,9,177,52,0.089,37611,NA,NA,NA,CentAm,CentAm,F,F2,MnMito29,mito,CentAm,NA,x,37,-122.4,2003,TAGGING-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,CRC030923-2/MN,202888,TAGGING-CASCADIA,TAGGING,NA,NA,NA,SJC,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Donator requested that PI request permission to use in study,2003,9,23,SANTA CRUZ,,,,CALIFORNIA,UNITED STATES OF AMERICA,37,1,Minute,-122.4,1,Minute,1,North Pacific,U,,12/11/03 0:00,NA,NA,NA,NA,SAT. TAG # 43563,5/31/12 16:08,Dan Prosperi,9/17/21 8:04
z0037624_Mnov_MS51_n0028469_R1.fastq.gz,3,A,1,z0037624,28469,18737,16629,22,245,189,0.887,37624,NA,NA,NA,MixCM,CentAm,M,E5,MnMito24,mito,CentAm,NA,x,36.616666,-122.033333,2003,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,CRC030927-2/MN,202901,BIOPSY-CASCADIA,BIOPSY (PROJECTILE),NA,NA,NA,SJC,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Donator requested that PI request permission to use in study,2003,9,27,HALF MOON BAY,,,,CALIFORNIA,UNITED STATES OF AMERICA,36.616666,1,Minute,-122.033333,1,Minute,1,North Pacific,U,,12/11/03 0:00,NA,NA,NA,NA,"A-1 S/M DMSO, I-1 M FRZN",5/31/12 16:08,Dan Prosperi,9/17/21 8:04
z0045331_Mnov_MS51_n0028470_R1.fastq.gz,3,B,1,z0045331,28470,55308,52925,113.5,343,323,0.957,45331,45361,53755,NA,MixCM,CentAm,M,F3,MnMito41,mito,CentAm,NA,x,34.933333,-120.733333,2004,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,CRC040724-N2-8,207652,BIOPSY-CASCADIA,BIOPSY (PROJECTILE),NA,NA,NA,KMR,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Permission to use in 'stress' or SPLASH research only - see letter w/ data,2004,7,24,,,,,CALIFORNIA,UNITED STATES OF AMERICA,34.933333,1,Minute,-120.733333,1,Minute,1,North Pacific,M,Molecular determination by another lab.,3/7/05 0:00,NA,NA,NA,NA,"LOAN 172 BAKER, LOAN 247, OTHER ID: MN Y",5/31/12 16:10,Dan Prosperi,9/17/21 8:04
z0045332_Mnov_MS51_n0028471_R1.fastq.gz,3,C,1,z0045332,28471,50718,47846,111,353,332,0.943,45332,NA,NA,NA,CentAm,CentAm,M,E1,MnMito08,mito,CentAm,NA,x,34.933333,-120.733333,2004,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,CRC040724-N2-9,207653,BIOPSY-CASCADIA,BIOPSY (PROJECTILE),NA,NA,NA,KMR,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Permission to use in 'stress' or SPLASH research only - see letter w/ data,2004,7,24,,,,,CALIFORNIA,UNITED STATES OF AMERICA,34.933333,1,Minute,-120.733333,1,Minute,1,North Pacific,M,Molecular determination by another lab.,3/7/05 0:00,NA,NA,NA,NA,"LOAN 172 BAKER, LOAN 247, OTHER ID: MN X",5/31/12 16:10,Dan Prosperi,9/17/21 8:04
z0045342_Mnov_MS51_n0028474_R1.fastq.gz,3,F,1,z0045342,28474,39336,36662,75.5,336,312,0.932,45342,NA,NA,NA,MixMB,CentAm,F,E1,MnMito08,mito,CentAm,NA,x,37.266666,-122.6,2004,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,"Nico, FIBB",CRC040730-1,207663,BIOPSY-CASCADIA,BIOPSY (PROJECTILE),NA,NA,NA,KMR,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Permission to use in 'stress' or SPLASH research only - see letter w/ data,2004,7,30,,,,,CALIFORNIA,UNITED STATES OF AMERICA,37.266666,1,Minute,-122.6,1,Minute,1,North Pacific,F,Molecular determination by another lab.,3/7/05 0:00,NA,NA,NA,NA,"LOANS 172, 247, OTHER ID: MN T",5/31/12 16:10,Dan Prosperi,9/17/21 8:04
z0045401_Mnov_MS51_n0028476_R1.fastq.gz,3,H,1,z0045401,28476,6792,1188,1,19,1,0.175,45401,NA,NA,NA,MMex,CentAm,M,E10,MnMito15,mito,CentAm,NA,x,41.75,-124.466666,2004,CASCADIA RESEARCH,John,NA,3-Nov-21,"Yes, collaborator",NA,FIBB,CRC041014-03,207722,CASCADIA RESEARCH,BIOPSY (PROJECTILE),NA,NA,NA,KMR,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Permission to use in 'stress' or SPLASH research only - see letter w/ data,2004,10,14,,,,,CALIFORNIA,UNITED STATES OF AMERICA,41.75,1,Minute,-124.466666,1,Minute,1,North Pacific,M,Molecular determination by another lab.,3/7/05 0:00,NA,NA,NA,NA,"LOAN 172 BAKER,OTHER ID: MN1, SKIN TO WORTHY LAB FOR ISOTOPES,LOAN 202 ELFES",5/31/12 16:10,Dan Prosperi,9/17/21 8:04
z0045792_Mnov_MS51_n0028477_R1.fastq.gz,3,A,2,z0045792,28477,4548,3074,3,54,17,0.676,45792,NA,NA,NA,CentAm,CentAm,M,F2,MnMito29,mito,CentAm,NA,x,35.05,-120.783333,2004,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,CRC041024-01,208067,BIOPSY-CASCADIA,BIOPSY (PROJECTILE),NA,NA,NA,KMR,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Permission to use in 'stress' or SPLASH research only - see letter w/ data,2004,10,24,,,,,CALIFORNIA,UNITED STATES OF AMERICA,35.05,1,Minute,-120.783333,1,Minute,1,North Pacific,M,Molecular determination by another lab.,4/6/05 0:00,NA,NA,NA,NA,"LOAN 172 BAKER,MN 1, SAMPLE BELONGS TO CASCADIA BATCH Z=45308-45408, SKIN TO WORTHY LAB FOR ISOTOPES",5/31/12 16:10,Dan Prosperi,9/17/21 8:04
z0051324_Mnov_MS51_n0028479_R1.fastq.gz,3,C,2,z0051324,28479,4582,3427,6,91,26,0.748,51324,NA,NA,NA,CentAm,CentAm,M,F2,MnMito32,mito,CentAm,NA,x,35.533333,-121.366666,2005,BIOPSY-SWFSC-CSCAPE,Karin,"Alleged dup of 53759, but sex and hap are different",2-Nov-21,2-Nov-21,NA,Cascadia match pre-HW,DSJ051123.01,210672,BIOPSY-SWFSC-CSCAPE,BIOPSY (PROJECTILE),NA,NA,NA,KAF,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Permission to use in 'stress' or SPLASH research only - see letter w/ data,2005,11,23,WEST COAST,,,,,UNITED STATES OF AMERICA,35.533333,1,Minute,-121.366666,1,Minute,1,North Pacific,M,Molecular determination by another lab.,1/11/06 0:00,NA,NA,NA,NA,LOAN 172 BAKER,5/31/12 16:12,Dan Prosperi,9/17/21 8:04
z0051380_Mnov_MS51_n0028482_R1.fastq.gz,3,F,2,z0051380,28482,5827,4240,6,116,50,0.728,51380,NA,NA,NA,MixSM,CentAm,M,E1,MnMito08,mito,CentAm,NA,x,34.166666,-120.85,2005,BIOPSY-SWFSC-CSCAPE,Karin,NA,2-Nov-21,2-Nov-21,NA,FIBB,DSJ051204.01,210728,BIOPSY-SWFSC-CSCAPE,BIOPSY (PROJECTILE),NA,NA,NA,KAF,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Permission to use in 'stress' or SPLASH research only - see letter w/ data,2005,12,4,WEST COAST,,,,,UNITED STATES OF AMERICA,34.166666,1,Minute,-120.85,1,Minute,1,North Pacific,M,Molecular determination by another lab.,1/11/06 0:00,NA,NA,NA,NA,"LOAN 172 BAKER, SKIN TO WORTHY LAB FOR ISOTOPES,LOAN 202 ELFES",5/31/12 16:12,Dan Prosperi,9/17/21 8:04
z0051893_Mnov_MS51_n0028484_R1.fastq.gz,3,H,2,z0051893,28484,69466,63439,162,356,346,0.913,51893,NA,NA,NA,CentAm,CentAm,M,F2,MnMito32,mito,CentAm,NA,x,35.3,-120.966666,2005,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,CRC050702-4,211240,BIOPSY-CASCADIA,BIOPSY (PROJECTILE),NA,NA,NA,KMR,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Permission to use in 'stress' or SPLASH research only - see letter w/ data,2005,7,2,,,,,CALIFORNIA,UNITED STATES OF AMERICA,35.3,1,Minute,-120.966666,1,Minute,1,North Pacific,M,Molecular determination by another lab.,1/20/06 0:00,NA,NA,NA,NA,"LOAN 172 BAKER, SKIN TO WORTHY LAB FOR ISOTOPES",5/31/12 16:12,Dan Prosperi,9/17/21 8:04
